-3.905441, 4.591454, -0.964801, 2.214245
-3.843517, 4.512992, -0.840646, 2.214740
-3.772361, 4.442793, -0.717661, 2.241110
-3.693192, 4.381767, -0.598179, 2.297134
-3.607432, 4.330399, -0.485655, 2.390933
-3.516626, 4.288572, -0.383769, 2.533360
-3.422227, 4.255615, -0.295574, 2.686598
-3.325469, 4.230366, -0.222775, 2.831571
-3.227267, 4.211450, -0.165446, 2.969486
-3.128240, 4.197434, -0.122731, 3.101283
-3.028773, 4.186965, -0.092830, 3.227707
-2.929080, 4.178893, -0.074104, 3.349365
-2.829286, 4.172155, -0.065262, 3.466758
-2.729465, 4.165847, -0.064179, 3.580304
-2.629657, 4.159326, -0.069150, 3.690358
-2.529903, 4.152025, -0.079178, 3.797223
-2.430247, 4.143504, -0.092880, 3.901162
-2.330732, 4.133473, -0.108461, 4.002402
-2.231389, 4.121850, -0.124078, 4.101144
-2.132236, 4.108717, -0.138801, 4.197564
-2.033278, 4.094174, -0.152313, 4.291818
-1.934515, 4.078366, -0.164686, 4.384046
-1.835948, 4.061380, -0.176311, 4.474374
-1.737579, 4.043280, -0.188039, 4.562914
-1.639438, 4.023986, -0.201005, 4.649768
-1.541571, 4.003342, -0.215476, 4.735030
-1.444029, 3.981217, -0.231001, 4.818782
-1.346851, 3.957544, -0.246424, 4.901104
-1.250038, 3.932421, -0.260420, 4.982066
-1.153560, 3.906038, -0.271340, 5.061733
-1.057318, 3.878806, -0.276531, 5.036269
-0.961119, 3.851422, -0.273274, 4.915665
-0.864702, 3.824818, -0.260669, 4.792026
-0.767845, 3.799869, -0.240094, 4.665114
-0.670417, 3.777254, -0.213137, 4.534653
-0.572359, 3.757561, -0.181454, 4.400327
-0.473697, 3.741162, -0.147437, 4.320683
-0.374527, 3.728180, -0.113673, 4.394846
-0.274982, 3.718475, -0.082284, 4.484953
-0.175192, 3.711741, -0.055133, 4.573286
-0.075265, 3.707453, -0.033717, 4.659946
0.024725, 3.704998, -0.019010, 4.745024
0.124737, 3.703651, -0.012163, 4.828604
0.224751, 3.702565, -0.013548, 4.910762
0.324759, 3.700940, -0.022804, 4.991568
0.424735, 3.698003, -0.038373, 5.071086
0.524642, 3.693267, -0.056939, 5.149375
0.624440, 3.686620, -0.075544, 5.226492
0.724102, 3.678170, -0.091956, 5.302487
0.823630, 3.668251, -0.104004, 5.312506
0.923060, 3.657402, -0.110954, 5.198315
1.022440, 3.646102, -0.113157, 5.081557
1.121822, 3.634815, -0.111125, 4.962054
1.221248, 3.623918, -0.105428, 4.839600
1.320751, 3.613764, -0.096937, 4.713967
1.420347, 3.604557, -0.086912, 4.584892
1.520034, 3.596400, -0.076143, 4.452078
1.619805, 3.589340, -0.066057, 4.315177
1.719637, 3.583196, -0.059087, 4.173788
1.819497, 3.577527, -0.056836, 4.027438
1.919355, 3.571832, -0.059704, 3.875565
2.019181, 3.565591, -0.068872, 3.717494
2.118917, 3.558066, -0.086546, 3.552397
2.218457, 3.548301, -0.114882, 3.379248
2.317601, 3.535140, -0.155864, 3.196741
2.415997, 3.517260, -0.211658, 3.003174
2.513044, 3.493144, -0.283227, 2.796260
2.607866, 3.461416, -0.368758, 2.598942
2.699375, 3.421139, -0.464848, 2.459569
2.786379, 3.371892, -0.569051, 2.358898
2.867565, 3.313560, -0.680668, 2.284063
2.941496, 3.246283, -0.799418, 2.228566
3.006669, 3.170499, -0.924198, 2.193172
3.061689, 3.087055, -1.052443, 2.175257
3.105504, 2.997219, -1.180732, 2.173233
3.137548, 2.902543, -1.307180, 2.182674
3.157492, 2.804598, -1.431616, 2.200247
3.165229, 2.704940, -1.554270, 2.217521
3.160790, 2.605079, -1.674850, 2.231085
3.144501, 2.506454, -1.793429, 2.237719
3.116724, 2.410430, -1.911464, 2.239675
3.077820, 2.318350, -2.030478, 2.234308
3.028185, 2.231583, -2.150850, 2.227392
2.968452, 2.151437, -2.272335, 2.226984
2.899403, 2.079164, -2.394188, 2.243467
2.822093, 2.015798, -2.514184, 2.279181
2.737837, 1.962003, -2.628924, 2.338474
2.648129, 1.917879, -2.735728, 2.423189
2.554370, 1.883164, -2.833697, 2.536367
2.457774, 1.857345, -2.922518, 2.680078
2.359341, 1.839741, -3.001679, 2.825381
2.259869, 1.829473, -3.070082, 2.963576
2.159943, 1.825457, -3.127129, 3.095616
2.059937, 1.826581, 3.109737, 3.222255
1.960060, 1.831827, 3.073102, 3.344107
1.860399, 1.840269, 3.045170, 3.461675
1.760967, 1.851084, 3.025042, 3.575380
1.661724, 1.863530, 3.011778, 3.685581
1.562612, 1.876979, 3.003785, 3.792581
1.463580, 1.891010, 2.999332, 3.896644
1.364591, 1.905341, 2.997290, 3.998000
1.265618, 1.919776, 2.997061, 4.096849
1.166635, 1.934153, 2.998616, 4.193368
1.067617, 1.948280, 3.002255, 4.287715
0.968533, 1.961936, 3.007705, 4.380030
0.869367, 1.974983, 3.014479, 4.470440
0.770107, 1.987295, 3.022277, 4.559056
0.670750, 1.998794, 3.029598, 4.645983
0.571320, 2.009652, 3.034840, 4.731313
0.471848, 2.020108, 3.037700, 4.815132
0.372358, 2.030397, 3.038129, 4.897515
0.272876, 2.040769, 3.036407, 4.978536
0.173422, 2.051400, 3.033044, 5.042596
0.074012, 2.062440, 3.027618, 4.922146
-0.025320, 2.074150, 3.019529, 4.798675
-0.124538, 2.086797, 3.008999, 4.671941
-0.223602, 2.100596, 2.997166, 4.541673
-0.322492, 2.115587, 2.984995, 4.407556
-0.421190, 2.131793, 2.972695, 4.269228
-0.519682, 2.149212, 2.961512, 4.126265
